Unnamed: 0,number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
69132,7,1,179,0 days 00:03:32.662000,0,,33.57,0,82.263,0,96.829,0,230.7,0 days 11:59:18.513000,02:59,0 days 00:00:33.570000,0 days 00:01:22.263000,0 days 00:01:36.829000,322.0,Nicolas LAPIERRE,,LMP1,H,Toyota Racing,Toyota,2013,LE MANS,3,Toyota TS 040 Hybrid,,Toyota Racing #7,212662.0,212.662,Toyota,7,Nicolas LAPIERRE Stint #7,15,Toyota Racing #7 Stint #15,43158513,3.0,3.0,63055.0,63.055,279.002,63.055,279.002,43158.513
246931,8,0,197,0 days 00:01:44.079000,0,,33.715,0,38.155,0,32.209,0,187.2,0 days 05:53:10.403000,21:53:09.149,0 days 00:00:33.715000,0 days 00:00:38.155000,0 days 00:00:32.209000,268.9,Lucas DI GRASSI,,LMP1,H,Audi Sport Team Joest,Audi,2016,BAHRAIN INTERNATIONAL CIRCUIT,9,Audi R18,,Audi Sport Team Joest #8,104079.0,104.079,Audi,3,Lucas DI GRASSI Stint #3,8,Audi Sport Team Joest #8 Stint #8,21190403,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21190.403
126878,14,1,172,0 days 00:01:48.198000,0,,34.579,0,40.107,0,33.512,0,180.1,0 days 05:18:51.192000,20:18,0 days 00:00:34.579000,0 days 00:00:40.107000,0 days 00:00:33.512000,264.9,Neel JANI,,LMP1-H,H,Porsche Team,Porsche,2014,BAHRAIN INTERNATIONAL CIRCUIT,7,Porsche 919 Hybrid,,Porsche Team #14,108198.0,108.198,Porsche,2,Neel JANI Stint #2,6,Porsche Team #14 Stint #6,19131192,2.0,2.0,2745.0,2.745,2.745,2.745,2.745,19131.192
101155,42,1,109,0 days 00:03:50.162000,0,,36.092,0,87.37,0,106.7,0,213.2,0 days 08:23:41.250000,23:23,0 days 00:00:36.092000,0 days 00:01:27.370000,0 days 00:01:46.700000,298.8,Matthew McMURRY,,LMP2,,Caterham Racing,Zytek,2014,LE MANS,3,Zytek Z11SN,,Caterham Racing #42,230162.0,230.162,Nissan,5,Matthew McMURRY Stint #5,13,Caterham Racing #42 Stint #13,30221250,29.0,12.0,56130.0,56.13,3805.927,56.13,924.25,30221.25
218229,30,2,170,0 days 00:01:53.929000,0,,52.743,0,40.548,0,20.638,0,162.3,0 days 05:57:45.155000,18:57:36.329,0 days 00:00:52.743000,0 days 00:00:40.548000,0 days 00:00:20.638000,267.1,Johannes VAN OVERBEEK,,LMP2,,Extreme Speed Motorsports,LIGIER,2016,NURBURGRING,4,Ligier JS P2,,Extreme Speed Motorsports #30,113929.0,113.929,Nissan,3,Johannes VAN OVERBEEK Stint #3,7,Extreme Speed Motorsports #30 Stint #7,21465155,16.0,9.0,290055.0,290.055,2278.209,290.055,650.4970000000001,21465.155
340756,54,1,18,0 days 00:02:05.049000,0,,37.542,0,43.37,0,44.137,0,173.3,0 days 00:37:31.219000,16:36:47.580,0 days 00:00:37.542000,0 days 00:00:43.370000,0 days 00:00:44.137000,243.6,Thomas FLOHR,,LMGTE Am,,Spirit of Race,Ferrari,2018-2019,SEBRING,6,Ferrari 488 GTE,,Spirit of Race #54,125049.0,125.049,Ferrari,1,Thomas FLOHR Stint #1,1,Spirit of Race #54 Stint #1,2251219,28.0,5.0,7037.0,7.037,378.938,7.037,24.704,2251.219
388485,26,2,155,0 days 00:01:52.677000,0,,35.972,0,41.864,0,34.841,0,172.9,0 days 05:02:30.475000,20:02:09.749,0 days 00:00:35.972000,0 days 00:00:41.864000,0 days 00:00:34.841000,275.0,Job VAN UITERT,,LMP2,,G-Drive Racing,Aurus,2019-2020,BAHRAIN INTERNATIONAL CIRCUIT 2019,4,Aurus 01,,G-Drive Racing #26,112677.0,112.677,Gibson,4,Job VAN UITERT Stint #4,7,G-Drive Racing #26 Stint #7,18150475,8.0,4.0,54938.0,54.938,702.665,54.938,101.352,18150.475
204102,88,0,160,0 days 00:04:09.229000,0,,39.479,0,94.709,0,115.041,0,196.9,0 days 11:58:16.547000,02:58:16.547,0 days 00:00:39.479000,0 days 00:01:34.709000,0 days 00:01:55.041000,286.9,Khaled AL QUBAISI,,LMGTE Am,,Abu Dhabi-Proton Racing,Porsche,2016,LE MANS,3,Porsche 911 RSR,,Abu Dhabi-Proton Racing #88,249229.0,249.229,Porsche,3,Khaled AL QUBAISI Stint #3,12,Abu Dhabi-Proton Racing #88 Stint #12,43096547,35.0,1.0,8958.0,8.958,5535.5070000000005,0.0,0.0,43096.547
7575,41,1,295,0 days 00:03:06.630000,0,,101.103,0,43.956,0,41.571,0,116.1,0 days 11:19:46.531000,21:50,0 days 00:01:41.103000,0 days 00:00:43.956000,0 days 00:00:41.571000,255.0,Ricardo Gonzalez,0:01:14,LMP2,,Greaves Motorsport,Zytek,2012,SEBRING,1,Zytek Z11SN,,Greaves Motorsport #41,186630.0,186.63,Nissan,5,Ricardo Gonzalez Stint #5,18,Greaves Motorsport #41 Stint #18,40786531,7.0,4.0,147649.0,147.649,1050.796,147.649,272.771,40786.531
355006,32,1,56,0 days 00:03:35.444000,0,,34.537,0,81.525,0,99.382,0,227.7,0 days 03:31:57.958000,18:32:16.988,0 days 00:00:34.537000,0 days 00:01:21.525000,0 days 00:01:39.382000,328.8,Ryan CULLEN,,LMP2,,United Autosports,Ligier,2018-2019,LE MANS 2019,8,Ligier JSP217,,United Autosports #32,215444.0,215.444,Gibson,3,Ryan CULLEN Stint #3,6,United Autosports #32 Stint #6,12717958,20.0,13.0,7838.0,7.838,796.298,7.838,131.897,12717.958
75485,81,0,68,0 days 00:01:37.396000,0,,24.261,0,50.077,0,23.058,0,159.3,0 days 02:11:48.335000,14:11,0 days 00:00:24.261000,0 days 00:00:50.077000,0 days 00:00:23.058000,250.0,Vicente POTOLICCHIO,,LMGTE Am,,AF Corse,Ferrari,2013,INTERLAGOS,4,Ferrari 458 Italia GT2,,AF Corse #81,97396.0,97.396,Ferrari,1,Vicente POTOLICCHIO Stint #1,2,AF Corse #81 Stint #2,7908335,13.0,3.0,4808.0,4.808,526.062,4.808,86.04599999999999,7908.335
286783,51,0,72,0 days 00:02:06.585000,0,,27.304,0,49.111,0,50.17,0,156.9,0 days 02:33:56.595000,14:34:10.868,0 days 00:00:27.304000,0 days 00:00:49.111000,0 days 00:00:50.170000,252.9,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,2017,CIRCUIT OF THE AMERICAS,6,Ferrari 488 GTE,,AF Corse #51,126585.0,126.585,Ferrari,2,James CALADO Stint #2,3,AF Corse #51 Stint #3,9236595,13.0,1.0,387571.0,387.571,1232.662,0.0,0.0,9236.595
169022,4,1,19,0 days 00:01:43.311000,0,,22.344,0,32.087,0,48.88,0,159.0,0 days 00:42:04.125000,11:42,0 days 00:00:22.344000,0 days 00:00:32.087000,0 days 00:00:48.880000,217.3,Pierre KAFFER,,LMP1,,Team Bykolles,CLM,2015,FUJI SPEEDWAY,6,CLM P1/01,,Team Bykolles #4,103311.0,103.311,AER,1,Pierre KAFFER Stint #1,0,Team Bykolles #4 Stint #0,2524125,8.0,8.0,109.0,0.109,22.08,0.109,22.08,2524.125
405796,92,2,102,0 days 00:04:01.991000,0,B,37.497,0,89.19,0,115.304,0,202.7,0 days 08:18:00.859000,22:48:00.859,0 days 00:00:37.497000,0 days 00:01:29.190000,0 days 00:01:55.304000,296.4,Kevin ESTRE,,LMGTE Pro,,Porsche GT Team,Porsche,2019-2020,LE MANS,7,Porsche 911 RSR-19,,Porsche GT Team #92,241991.0,241.991,Porsche,4,Kevin ESTRE Stint #4,9,Porsche GT Team #92 Stint #9,29880859,52.0,8.0,241511.0,241.511,7269.993,241.511,523.9159999999999,29880.859
141984,50,1,1,0 days 00:04:54.432000,0,,91.041,0,92.686,0,110.705,0,166.6,0 days 00:04:54.432000,15:04,0 days 00:01:31.041000,0 days 00:01:32.686000,0 days 00:01:50.705000,273.2,Paolo RUBERTI,,LMGTE Am,,Larbre Competition,Chevrolet,2015,LE MANS,3,Chevrolet Corvette C7.R,,Larbre Competition #50,294432.0,294.432,Chevrolet,1,Paolo RUBERTI Stint #1,1,Larbre Competition #50 Stint #1,294432,47.0,8.0,2753.0,2.753,60.155,2.753,6.7170000000000005,294.432
472731,54,3,212,0 days 00:01:59.438000,0,,37.496,0,44.125,0,37.817,0,163.1,0 days 07:31:24.620000,21:31:08.364,0 days 00:00:37.496000,0 days 00:00:44.125000,0 days 00:00:37.817000,252.0,Giancarlo FISICHELLA,,LMGTE Am,,AF Corse,Ferrari,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Ferrari 488 GTE Evo,,AF Corse #54,119438.0,119.438,Ferrari,3,Giancarlo FISICHELLA Stint #3,9,AF Corse #54 Stint #9,27084620,25.0,7.0,68482.0,68.482,2176.754,68.482,324.127,27084.62
477849,41,3,126,0 days 00:01:52.356000,0,,33.246,0,39.541,0,39.569,0,192.9,0 days 04:42:08.247000,16:42:22.164,0 days 00:00:33.246000,0 days 00:00:39.541000,0 days 00:00:39.569000,270.7,Norman NATO,,LMP2,,Realteam by WRT,Oreca,2022,SEBRING,1,Oreca 07,GF,Realteam by WRT #41,112356.0,112.356,Gibson,2,Norman NATO Stint #2,7,Realteam by WRT #41 Stint #7,16928247,6.0,3.0,13762.0,13.762,336.75300000000004,13.762,24.535,16928.247
290683,71,0,57,0 days 00:02:28.028000,0,,36.287,0,42.517,0,69.224,0,111.0,0 days 02:31:17.050000,13:31:17.050,0 days 00:00:36.287000,0 days 00:00:42.517000,0 days 00:01:09.224000,145.6,Davide RIGON,,LMGTE Pro,,AF Corse,Ferrari,2017,FUJI SPEEDWAY,7,Ferrari 488 GTE,,AF Corse #71,148028.0,148.028,Ferrari,1,Davide RIGON Stint #1,2,AF Corse #71 Stint #2,9077050,14.0,3.0,2326.0,2.326,506.464,2.326,3.912,9077.05
475733,56,1,66,0 days 00:02:02.649000,0,,36.414,0,42.738,0,43.497,0,176.7,0 days 02:18:16.085000,14:18:30.002,0 days 00:00:36.414000,0 days 00:00:42.738000,0 days 00:00:43.497000,246.7,Brendan IRIBE,,LMGTE Am,,Team Project 1,Porsche,2022,SEBRING,1,Porsche 911 RSR-19,GF,Team Project 1 #56,122649.0,122.649,Porsche,3,Brendan IRIBE Stint #3,3,Team Project 1 #56 Stint #3,8296085,27.0,4.0,15056.0,15.056,805.505,15.056,82.83,8296.085
241063,5,0,164,0 days 00:01:47.398000,0,,37.027,0,38.947,0,31.424,0,182.7,0 days 05:04:45.362000,16:04:19.440,0 days 00:00:37.027000,0 days 00:00:38.947000,0 days 00:00:31.424000,288.0,Anthony DAVIDSON,,LMP1,H,Toyota Gazoo Racing,Toyota,2016,SHANGHAI INTERNATIONAL CIRCUIT,8,Toyota TS050 Hybrid,,Toyota Gazoo Racing #5,107398.0,107.398,Toyota,2,Anthony DAVIDSON Stint #2,6,Toyota Gazoo Racing #5 Stint #6,18285362,4.0,4.0,3440.0,3.44,62.002,3.44,62.002,18285.362
26767,51,1,308,0 days 00:04:01.208000,0,,37.724,0,93.3,0,110.184,0,203.4,0 days 22:07:45.060000,13:07,0 days 00:00:37.724000,0 days 00:01:33.300000,0 days 00:01:50.184000,289.8,Gianmaria Bruni,,LMGTE Pro,,AF Corse,Ferrari,2012,LE MANS,3,Ferrari 458 Italia GT2,,AF Corse #51,241208.0,241.208,Ferrari,8,Gianmaria Bruni Stint #8,22,AF Corse #51 Stint #22,79665060,17.0,1.0,514364.0,514.364,9331.427,0.0,0.0,79665.06
348865,90,2,45,0 days 00:02:20.221000,0,,40.067,0,63.209,0,36.945,0,179.8,0 days 02:09:47.279000,15:40:50.841,0 days 00:00:40.067000,0 days 00:01:03.209000,0 days 00:00:36.945000,263.6,Euan HANKEY,,LMGTE Am,,TF Sport,Aston Martin,2018-2019,SPA FRANCORCHAMPS 2019,7,Aston Martin Vantage GTE,,TF Sport #90,140221.0,140.221,Aston Martin,1,Euan HANKEY Stint #1,5,TF Sport #90 Stint #5,7787279,28.0,4.0,47031.0,47.031,768.938,47.031,63.518,7787.279
448798,82,1,94,0 days 00:03:38.685000,0,,34.695,0,83.766,0,100.224,0,224.3,0 days 06:59:20.974000,22:59:20.974,0 days 00:00:34.695000,0 days 00:01:23.766000,0 days 00:01:40.224000,316.3,Ryan CULLEN,,LMP2,,Risi Competizione,Oreca,2021,LE MANS,4,Oreca 07,,Risi Competizione #82,218685.0,218.685,Gibson,4,Ryan CULLEN Stint #4,11,Risi Competizione #82 Stint #11,25160974,19.0,14.0,2143.0,2.143,1906.692,2.143,670.571,25160.974
